,Unnamed: 0.1,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
19,38,42,8549,Salmonella,2011-06-25,2011-06-25,35,VA,Virginia,Prince Edward,,,,,,,,,,,,,,,,,,,75.36,1011.4,3.11,0.0,63.12688088,27.51,7.48,30.71112949366353,3329.099128457768,36752.36476477069,6.828607892390507,1.6313096126596254,65.65433954165351
20,39,43,8599,Salmonella,2011-08-11,2011-08-20,15,NY,New York,Westchester,,,,,,,,,,,,,,,,,,,71.14,1013.04,4.29,0.357,72.96778275,14.17,5.17,39.81514623742487,35865.42751793045,80465.08894960085,3.991073208291103,0.0803875941356182,2188.6824299178943
21,40,45,8610,Salmonella,2011-07-14,2011-08-12,64,CA,California,San Diego,,,,,,,,,,,,,,,,,,,67.82143056,1013.083892,4.764680556,0.00225,69.20447797,18.8375031,5.496000004,34.55808621844231,169057.60202301384,63732.69814872096,5.721704124743135,0.5303258158705828,723.5990633176384
22,42,47,8634,Salmonella,2011-08-20,2011-09-19,7,KS,Kansas,Douglas,Johnson,Reno,Riley,,,,,,,,,,,,,,,,72.99124424,1014.813441,6.232903226,0.067542243,55.24329907,40.2315055,6.393548384,31.98804805220501,16500.141490945665,50867.90767726673,6.821699136395663,0.4131798668673856,384.8529335091795
23,44,50,8663,Salmonella,2011-08-10,2011-10-18,8,MN,Minnesota,Hennepin,Steele,Washington,,,,,,,,,,,,,,,,,63.79621429,1015.044286,6.0605,0.047121429,62.41587963,34.0685717,7.16085714,37.376664687819016,30384.949304560178,66184.23753104419,4.723027892838006,0.4713406461924163,920.3036809378112
24,47,54,8721,Salmonella,2011-08-24,2011-09-01,6,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,71.9,1013.7,5.655555556,0.04212963,64.68674909,23.1861111,6.436111114,36.79565024873333,53762.59947955855,42001.14008824777,6.590531855512301,0.2571507781424582,3026.727043507621
25,54,62,9070,Salmonella,2011-07-20,2011-08-10,43,IN,Indiana,Lake,,,,,,,,,,,,,,,,,,,79.88181818,1016.4508056640624,6.395454545,0.0,69.42100901,21.869590759277344,6.150000005,37.028986568122605,23226.68899270637,49269.185749767305,5.786670741072732,0.17985534105771,992.0666772237956
26,56,66,9868,Salmonella,2011-08-20,2011-08-20,5,CA,California,Orange,,,,,,,,,,,,,,,,,,,68.66666667,1012.2,5.033333333,0.0,71.31588351,2.233333,3.9,35.90772478629774,136324.2843591498,75526.32763001493,4.975441720508018,0.3451526750588065,3768.719597635419
27,61,73,9874,Salmonella,2011-08-14,2011-08-14,5,MD,Maryland,Prince George's,,,,,,,,,,,,,,,,,,,76.5,1010.4,4.9,0.445,83.73521873,10.1,5.6,34.735718476783674,54788.78177605775,72988.9625632925,3.903860320273931,0.1158763785428448,1774.4824590434578
28,63,75,9902,Salmonella,2011-06-17,2011-09-14,34,AR,Arkansas,Arkansas,Craighead,Cross,Desha,Drew,Greene,Jackson,Lee,Mississippi,Phillips,Pulaski,Sebastian,St. Francis,,,,,,,82.13432877,1013.062446,5.553147131,0.069623687,64.8321278,8.783078,6.796085249,37.59067285944552,4197.086807745049,34424.38134585857,5.46401595843786,3.0510279348311413,92.34011722528254
29,68,81,10965,Salmonella,2011-08-08,2011-08-24,6,MA,Massachusetts,Suffolk,,,,,,,,,,,,,,,,,,,72.93235294,1010.741176,8.1,0.175882353,68.67876053,0.970588,6.91176471,31.62097923538352,74368.81909159833,51229.62250574115,7.712572040947716,0.1265460158141255,12197.751284729977
30,75,93,11521,Salmonella,2012-06-10,2012-06-10,8,IL,Illinois,DuPage,,,,,,,,,,,,,,,,,,,78.85,1012.45,9.2,0.0,41.1027166,25.25,11.3,37.999991814441394,55281.90199518376,78128.45907124915,4.257508764498534,0.0914241957442095,2797.190887444421
31,76,95,11571,Salmonella,2012-06-16,2012-06-16,17,IA,Iowa,Sioux,,,,,,,,,,,,,,,,,,,70.2,1015.077880859375,5.2,0.0,74.22599501,52.520320892333984,11.9,32.87161154044675,1676.2264500795227,54517.108137076735,5.125395853935569,3.763265694933788,43.78544796738406
32,83,102,11790,Salmonella,2012-06-04,2012-06-26,11,VT,Vermont,Addison,Chittenden,Franklin,Rutland,Windham,,,,,,,,,,,,,,,65.5653913,1015.077681,4.485304348,0.06,63.17367567,22.6018114,6.268782612,41.19215134933782,4394.219240383849,54945.957825785554,5.4545042540598265,1.6566847389871209,107.47370084167092
33,84,103,11799,Salmonella,2012-06-23,2012-07-05,12,MN,Minnesota,Olmsted,,,,,,,,,,,,,,,,,,,77.23846154,1012.215385,6.396153846,0.0,54.55540448,46.4923081,6.596153844,36.25734612375449,8191.578133061092,66629.09068465365,4.505051069824394,0.4924865579786865,219.96503245262087
